subj_id,statement,face,selected_face,rt,correct,cat_chosen,cat_correct,within_error,between_error
18,Nah. I didn't reply at all. I let my actions speak louder than my words. I had a good plan. Their plan was really complicated.,CFD-BM-026-002-N.jpg,CFD-WM-241-072-N.jpg,,0,W,B,0,1
18,Blah blah blah. If I got points for flapping my mouth I'd definitely stay with the entire thing and then some. But it's not worth my time any more. No more - I'm out of there.,CFD-WM-210-057-N.jpg,CFD-WM-210-057-N.jpg,,1,W,W,0,0
18,Yeah - and that post-party place cost all of us a lot to get into. We sat there and complained about our jobs during the day - and then it was their friends that kept things going after the party was over. Yeah I had fun - and they made it a good night.,CFD-BM-026-002-N.jpg,CFD-BM-227-191-N.jpg,,0,B,B,1,0
18,"I really did want them to come to visit me in the first place. They shouldn't have even been in that place at all. I think the last time I saw them I was like a fifth-grader. I said ""Why don't you come back here?"" ",CFD-WM-219-008-N.jpg,CFD-WM-029-023-N.jpg,,0,W,W,1,0
18,"It was great. One of my friends was in the hospital when they came in and helped them. ""What is this? I didn't expect you to help out with this. I was given lots of warnings last time. It would have been so easy to have just given up on me"" they said.",CFD-BM-202-063-N.jpg,CFD-BM-026-002-N.jpg,,0,B,B,1,0
18,Theirs? They would try and then fail - and then start kicking and swim. I decided that the next time they had even the least amount of trouble with it - I would go help them out the rest of the time.,CFD-BM-202-063-N.jpg,CFD-BM-026-002-N.jpg,,0,B,B,1,0
18,"They said ""I'm going to repay you sometime for really helping out my friend. And I'm going to make sure that you're respected on your own home turf."" ",CFD-WM-241-072-N.jpg,CFD-WM-241-072-N.jpg,,1,W,W,0,0
19,They lost it at that point. It was one of their biggest problems. If I remember correctly up until that point they hadn't lost it. You have to hand it to them for turning back.,CFD-BM-041-035-N.jpg,CFD-BM-250-170-N.jpg,,0,B,B,1,0
19,"They said ""Hey - welcome back here. Last time you came to my house I had a great time with you - and I'm here to tell you that I'm looking forward to returning the favor."" ",CFD-BM-017-021-N.jpg,CFD-BM-017-021-N.jpg,,1,B,B,0,0
19,I didn't know what they were talking about. It was unclear. I got up when I heard a whistle. They were hesitant to step up and act like they meant it. Just sorting things I think. End of story.,CFD-BM-041-035-N.jpg,CFD-BM-017-021-N.jpg,,0,B,B,1,0
19,"They said ""I'm going to repay you sometime for really helping out my friend. And I'm going to make sure that you're respected on your own home turf."" ",CFD-BM-250-170-N.jpg,CFD-BM-022-022-N.jpg,,0,B,B,1,0
19,That's right. One of them landed on me as I was sitting down. And yeah - I didn't want to leave any sooner than I needed to. I'm glad to hear other people agree with me that that place is really great.,CFD-BM-022-022-N.jpg,CFD-BM-041-035-N.jpg,,0,B,B,1,0
19,And what's the point of stacking them if none of them could stand up on their own when someone just brushed into them? Some of that stuff was so fragile that it crumbled if you even looked at it the wrong way.,CFD-WM-207-048-N.jpg,CFD-WM-207-048-N.jpg,,1,W,W,0,0
19,"They said ""We'll be heading down - no problem. But not until we make sure you and your friends are okay. Did you bring a first aid kit? You're gonna need it."" ",CFD-BM-041-035-N.jpg,CFD-BM-022-022-N.jpg,,0,B,B,1,0
19,I loved it. They never complained about things being tough - but they were tough - but only when they needed to be. One hundred percent not just talk. I wish I could have gone back there. Having to leave that place sucked.,CFD-WM-040-022-N.jpg,CFD-WM-254-152-N.jpg,,0,W,W,1,0
19,"It was great. One of my friends was in the hospital when they came in and helped them. ""What is this? I didn't expect you to help out with this. I was given lots of warnings last time. It would have been so easy to have just given up on me"" they said.",CFD-WM-247-084-N.jpg,CFD-WM-247-084-N.jpg,,1,W,W,0,0
19,"""Forgot you?"" they said: ""I won't ever be accused of anything other than being your best friend all last year. Really glad you're here. I'm gonna head back to my place and introduce you to all my new friends."" ",CFD-BM-017-021-N.jpg,CFD-BM-022-022-N.jpg,,0,B,B,1,0
19,"I really did want them to come to visit me in the first place. They shouldn't have even been in that place at all. I think the last time I saw them I was like a fifth-grader. I said ""Why don't you come back here?"" ",CFD-BM-022-022-N.jpg,CFD-WM-254-152-N.jpg,,0,W,B,0,1
19,"I heard some people. It was the sound of their friends outside. Someone told me how many there were when they went out and looked. Then they said: ""Hey - give them what you just gave to me - and see how they like it."" ",CFD-WM-040-022-N.jpg,CFD-BM-250-170-N.jpg,,0,B,W,0,1
19,Nah. I didn't reply at all. I let my actions speak louder than my words. I had a good plan. Their plan was really complicated.,CFD-BM-022-022-N.jpg,CFD-BM-041-035-N.jpg,,0,B,B,1,0
19,"They said ""Oh really? You're gonna go with us? You and all of your friends (and I'm counting all three of them) - are gonna have a great time going over there - and I think you're gonna like it."" ",CFD-WM-254-152-N.jpg,CFD-BM-017-021-N.jpg,,0,B,W,0,1
19,They were gonna paddle to me. I was shaking all over - I had the same experiences they all did. And they were the only ones who seemed to be able to help me. What does that say about them?,CFD-WM-254-152-N.jpg,CFD-WM-254-152-N.jpg,,1,W,W,0,0
19,"""You're back now. And we'll see what happens today and if we can actually go a full day without the thing going until it breaks"" - they said. Seriously - what's the point of spending time on something like that if it never turns out right?",CFD-WM-040-022-N.jpg,CFD-WM-040-022-N.jpg,,1,W,W,0,0
19,Theirs? They would try and then fail - and then start kicking and swim. I decided that the next time they had even the least amount of trouble with it - I would go help them out the rest of the time.,CFD-WM-247-084-N.jpg,CFD-BM-022-022-N.jpg,,0,B,W,0,1
19,I was in my place with my friends - and they were getting out of the way. I slept like a baby. There wasn't any conflict.,CFD-WM-207-048-N.jpg,CFD-WM-247-084-N.jpg,,0,W,W,1,0
19,We weren't going to deny that we were throwing things into the pile for them last time. They tripped and fell over when the others weren't looking.,CFD-BM-017-021-N.jpg,CFD-BM-022-022-N.jpg,,0,B,B,1,0
19,Okay. So they worried about us not being able to handle how they were acting - but when I responded back - they were good about it and it didn't ruin anything. I was defending my friends. And I wouldn't have needed to do anything if they had just acted like civilized people.,CFD-BM-250-170-N.jpg,CFD-BM-041-035-N.jpg,,0,B,B,1,0
19,"Yeah they did a good job of avoiding embarrassment. I told them: ""Watch it out there. If the wind starts whipping around again - you're gonna get rained out. And then you better get back on the bus and stay there. You don't want to stick around any longer than you need to."" ",CFD-WM-254-152-N.jpg,CFD-WM-254-152-N.jpg,,1,W,W,0,0
19,"I said ""That's not what I hear. I talk all the time with other people about how you can find cheap deals whenever you want."" I'm one of the few that actually looked into it.",CFD-WM-207-048-N.jpg,CFD-WM-040-022-N.jpg,,0,W,W,1,0
19,Yeah - and that post-party place cost all of us a lot to get into. We sat there and complained about our jobs during the day - and then it was their friends that kept things going after the party was over. Yeah I had fun - and they made it a good night.,CFD-WM-247-084-N.jpg,CFD-BM-022-022-N.jpg,,0,B,W,0,1
19,Blah blah blah. If I got points for flapping my mouth I'd definitely stay with the entire thing and then some. But it's not worth my time any more. No more - I'm out of there.,CFD-BM-250-170-N.jpg,CFD-BM-017-021-N.jpg,,0,B,B,1,0
19,"I threw my hands up in frustration and said - ""You know what? Agree to disagree. I've got better things to do than argue with someone who won't listen."" He couldn't handle that at all.",CFD-WM-219-008-N.jpg,CFD-BM-026-002-N.jpg,,0,B,W,0,1
19,The first day was pretty exciting - everyone was friendly. The instructor kept showing off pretty complex techniques but they ended up being easy to follow.,CFD-WM-029-023-N.jpg,CFD-WM-029-023-N.jpg,,1,W,W,0,0
19,"They let me know ahead of time. They said ""Yeah we're going down this weekend. Can you and your friends make it?"" I'm sad to have missed it.",CFD-WM-029-023-N.jpg,CFD-WM-029-023-N.jpg,,1,W,W,0,0
19,Things went downhill from there. Yeah - I'd say that was the inflexion point. Can't think of anything else that would have sparked it.,CFD-WM-029-023-N.jpg,CFD-WM-029-023-N.jpg,,1,W,W,0,0
19,Yeah it hurt bad. I just walked it off and put some ice on it afterwards. I thought it might leave a nasty scar but there's nothing there nowadays.,CFD-BM-202-063-N.jpg,CFD-BM-202-063-N.jpg,,1,B,B,0,0
19,"I usually like these kinds of things. I overheard someone talking to his friend - saying ""Why didn't we go to that other place we were talking about?"" I couldn't agree more.",CFD-WM-241-072-N.jpg,CFD-WM-241-072-N.jpg,,1,W,W,0,0
19,I never understood the fascination with that sort of thing. No thank you. Me and my friends would never want to do something like that. Everyone's different I guess.,CFD-BM-009-002-N.jpg,CFD-WM-210-057-N.jpg,,0,W,B,0,1
19,The day started off on a good note. I woke up early and went for a jog in the quiet neighborhood - enjoying the fresh morning air. Everything started off so peacefully.,CFD-WM-241-072-N.jpg,CFD-WM-219-008-N.jpg,,0,W,W,1,0
19,They were really frustrated - I thought this was the breaking point for them. I have to give them credit for keeping their cool throughout the whole thing.,CFD-WM-210-057-N.jpg,CFD-WM-241-072-N.jpg,,0,W,W,1,0
19,Yeah it was hard at first. However - with the help of a friend - we ended up coming up with a solution rather quickly. Teamwork truly makes a difference.,CFD-BM-202-063-N.jpg,CFD-BM-202-063-N.jpg,,1,B,B,0,0
19,You know those moments when a disagreement becomes a competition of who can speak louder? Yeah - that happened. Communication went out the window.,CFD-WM-210-057-N.jpg,CFD-BM-026-002-N.jpg,,0,B,W,0,1
19,I had spent the weekend cleaning out my garage - I was shocked by how much junk I'd accumulated over the years. So yeah - I was looking forward to a good relaxing time.,CFD-WM-241-072-N.jpg,CFD-BM-227-191-N.jpg,,0,B,W,0,1
19,No way. I'd never waste my precious weekend free time doing something like that. There are far more relevant things that I would rather be doing.,CFD-BM-026-002-N.jpg,CFD-BM-227-191-N.jpg,,0,B,B,1,0
19,Nah. I tried to ignore him - but he was relentless. Kept pushing my buttons - saying I should do things his way. Like - who made him the authority on everything?,CFD-WM-219-008-N.jpg,CFD-BM-009-002-N.jpg,,0,B,W,0,1
19,I wanted to go to the comedy show later that day. It seemed like not the right time to do so after everything that happened. We canceled at the last minute but at least we got a refund.,CFD-BM-227-191-N.jpg,CFD-WM-241-072-N.jpg,,0,W,B,0,1
19,I stumbled upon an interesting documentary on TV the other night. It was great to learn about stuff I barely ever thought about. I never realized how much there is to discover.,CFD-BM-227-191-N.jpg,CFD-WM-210-057-N.jpg,,0,W,B,0,1
19,Not great. My neighbor's dog was barking incessantly the other night - keeping me up all night. I considered talking to them about it but hesitated - not wanting to create any unnecessary tension. Maybe I'll invest in some earplugs instead.,CFD-BM-026-002-N.jpg,CFD-WM-219-008-N.jpg,,0,W,B,0,1
19,This might sound bad but even if I realized that I was wrong - I still would not have said anything. I was in too deep.,CFD-BM-009-002-N.jpg,CFD-BM-009-002-N.jpg,,1,B,B,0,0
19,Sometimes. I try to go on the weekends. It's hard with everything going on. I'm usually drained by the time it comes to head there.,CFD-WM-219-008-N.jpg,CFD-WM-029-023-N.jpg,,0,W,W,1,0
19,Not even my family reunions came with this much drama. It ended up being far more dramatic than it ever needed to be. Super unneccessary,CFD-BM-202-063-N.jpg,CFD-WM-210-057-N.jpg,,0,W,B,0,1
19,I wasn't sure what was going to happen. The dynamics among this group was as unpredictable as I had ever seen. I found myself caught between a rock and a hard place.,CFD-BM-227-191-N.jpg,CFD-BM-026-002-N.jpg,,0,B,B,1,0
19,Yeah. We ended up exchanging contact information. We talked about it a few days later - it was a great conversation. I'll definitely reach out to him again at some point.,CFD-BM-009-002-N.jpg,CFD-BM-009-002-N.jpg,,1,B,B,0,0
19,There are pros and cons I suppose. I have a friend who got really injured from doing that so I never even considered it. Too risky.,CFD-WM-210-057-N.jpg,CFD-WM-210-057-N.jpg,,1,W,W,0,0
19,It's pretty incredible how much time people spend on their phones. I saw a guy the other day walk straight into a lamppost while texting. He looked embarrassed but kept walking.,CFD-BM-026-002-N.jpg,CFD-BM-227-191-N.jpg,,0,B,B,1,0
19,It was pointless. The more I tried to reason with him - the angrier he got. It was like he was just looking for a fight. I couldn't believe how heated things were getting over nothing.,CFD-WM-020-001-N.jpg,CFD-BM-043-071-N.jpg,,0,B,W,0,1
19,I was a bit puzzled - it was pretty out of the blue. I headed out when I heard my phone ring. They seemed hesitant - not quite sure of their intentions. Perhaps just catching up.,CFD-WM-236-072-N.jpg,CFD-WM-236-072-N.jpg,,1,W,W,0,0
19,I don't know. He did seem a bit worked up. I was trying to think of when that might have happened - but honestly - nothing came to mind.,CFD-BM-032-024-N.jpg,CFD-WM-238-020-N.jpg,,0,W,B,0,1
19,Yeah they were supposed to be there. Their car broke down on the highway - and that was a real headache. They'd never had car trouble like that before. Sucks.,CFD-WM-238-020-N.jpg,CFD-WM-225-127-N.jpg,,0,W,W,1,0
19,The more he talked - the more it became evident that this was just a power play for him. He wanted to dominate the conversation and control the narrative. I refused to be a pawn in his silly game.,CFD-BM-004-002-N.jpg,CFD-BM-032-024-N.jpg,,0,B,B,1,0
19,I suppose. It made me appreciate the simple - drama-free moments in life. Who needs all this drama when there are way better and more important things to focus on?,CFD-BM-043-071-N.jpg,CFD-BM-004-002-N.jpg,,0,B,B,1,0
19,I was annoyed for the whole day after. But at the same time - I couldn't help but laugh at how absurd and funny the whole situation turned out to be.,CFD-BM-043-071-N.jpg,CFD-BM-004-002-N.jpg,,0,B,B,1,0
19,"Yeah. My friends were there too - and they were just looking very dumbfounded. He said ""That's not what I heard - it doesn't sound right to me."" I agreed.",CFD-BM-032-024-N.jpg,CFD-WM-020-001-N.jpg,,0,W,B,0,1
19,Yeah and it wasn't cheap either. It wasn't the worst thing ever - but it definitely was not worth the money I paid for it. Probably won't be going back there anytime soon.,CFD-WM-020-001-N.jpg,CFD-BM-216-088-N.jpg,,0,B,W,0,1
19,He kept going on and on and wouldn't stop talking about it in front of everyone. I couldn't recall any such thing happening - and it was just getting pretty confusing.,CFD-BM-216-088-N.jpg,CFD-BM-004-002-N.jpg,,0,B,B,1,0
19,"I asked him straight up - ""What's your problem?"" He started rambling about some imaginary slight - making no sense whatsoever. I couldn't follow his logic - and it just fueled the fire.",CFD-BM-004-002-N.jpg,CFD-BM-043-071-N.jpg,,0,B,B,1,0
19,"The whole room was watching - and it was clear he was just looking for attention. I wasn't about to let him make a scene. I shot back - ""You need to chill out and stop making a fool of yourself."" ",CFD-WM-236-072-N.jpg,CFD-BM-043-071-N.jpg,,0,B,W,0,1
19,He threw around accusations like confetti - hoping something would stick. I stood my ground - refusing to let his baseless claims shake me. It was like arguing with a stubborn child.,CFD-WM-225-127-N.jpg,CFD-BM-004-002-N.jpg,,0,B,W,0,1
19,It was great. We got to do a lot of exploring and generally just things we haven't done for a while. It was quite a memorable way to spend my weekend.,CFD-WM-238-020-N.jpg,CFD-BM-216-088-N.jpg,,0,B,W,0,1
19,I wanted to just walk away. It wasn't worth wasting any more of my time on a pointless argument. I figured he had his issues - and I didn't need to be a part of it.,CFD-WM-225-127-N.jpg,CFD-BM-043-071-N.jpg,,0,B,W,0,1
19,I tried hard not to engage too much - but he kept pushing and pushing - making a big scene out of it. It was getting embarrassing - to be honest.,CFD-BM-004-002-N.jpg,CFD-WM-020-001-N.jpg,,0,W,B,0,1
19,Yeah. They were all trying to calm him down - but he wasn't having it. He was determined to make me out to be the bad guy in front of everyone. Very frustrating.,CFD-BM-032-024-N.jpg,CFD-WM-225-127-N.jpg,,0,W,B,0,1
19,He kept going on and on - raising his voice for no reason. It was like talking to a brick wall. I tried to keep my cool - but it was getting hard. This guy was pushing all the wrong buttons.,CFD-BM-043-071-N.jpg,CFD-WM-225-127-N.jpg,,0,W,B,0,1
19,We met up for drinks afterwards - we all agreed that it was the most random and unnecessary argument we'd ever been dragged into. I don't even remember what it was about.,CFD-WM-236-072-N.jpg,CFD-BM-032-024-N.jpg,,0,B,W,0,1
19,Yeah. I checked my watch - and it was way past the time I was supposed to leave. I rushed out - hoping that no one would mind.,CFD-WM-225-127-N.jpg,CFD-WM-238-020-N.jpg,,0,W,W,1,0
19,I didn't follow what they were saying - it was pretty unclear. I glanced at my phone for a while. They seemed unsure about what to do next. I didn't even know.,CFD-BM-216-088-N.jpg,CFD-WM-236-072-N.jpg,,0,W,B,0,1
19,It's not all bad. It can get pretty windy this time of year - but the summers are delightful. Never been much of a winter guy anyways.,CFD-WM-020-001-N.jpg,CFD-WM-020-001-N.jpg,,1,W,W,0,0
19,"""You're back - and let's see what today brings. Hopefully - nothing goes wrong this time -"" they commented. What's the use of investing time if it never works out?",CFD-BM-216-088-N.jpg,CFD-BM-004-002-N.jpg,,0,B,B,1,0
19,The weather forecast said it would rain that day so I brought an umbrella. It's a good thing I did because it started pouring hours later. My friend on the other hand was not so lucky.,CFD-WM-238-020-N.jpg,CFD-BM-043-071-N.jpg,,0,B,W,0,1
19,I did. I tried to hit him with facts - you know - prove him wrong. But he wasn't having any of it. Stubborn as a mule - that guy.,CFD-WM-223-056-N.jpg,CFD-BM-209-088-N.jpg,,0,B,W,0,1
19,"""It's the same routine every time -"" they said. ""They swoop in - create chaos - and vanish - leaving us to pick up the pieces."" ",CFD-WM-031-003-N.jpg,CFD-WM-031-003-N.jpg,,1,W,W,0,0
19,Tempers flared over the smallest details. A simple clash of perspectives. It's funny how disagreements can make everything seem blown out of proportion.,CFD-WM-001-014-N.jpg,CFD-WM-001-014-N.jpg,,1,W,W,0,0
19,"He kept going on and on about how he's an expert in everything - and I'm thinking - ""Dude - you're not the boss of me."" I couldn't believe the nerve.",CFD-WM-223-056-N.jpg,CFD-BM-046-006-N.jpg,,0,B,W,0,1
19,The tension in the room was thick - and it felt like the whole world was against me. I wished we could find a way to end the argument and move on.,CFD-BM-207-024-N.jpg,CFD-WM-230-131-N.jpg,,0,W,B,0,1
19,We disagreed on something so mundane. But instead of finding common ground - it turned into a blame game. Stubbornness took over - reason abandoned. It turned into a big conflict.,CFD-WM-031-003-N.jpg,CFD-BM-046-006-N.jpg,,0,B,W,0,1
19,"""I offered to help - but you know how it goes -"" he said - throwing up his hands in frustration. ""They insist they've got it all figured out - and then everything goes haywire."" ",CFD-BM-046-006-N.jpg,CFD-BM-046-006-N.jpg,,1,B,B,0,0
19,Yup. Words were exchanged - not the nicest ones. It's strange how disagreements can bring out the worst in people - turning a calm discussion into a verbal battlefield. I don't like that.,CFD-WM-230-131-N.jpg,CFD-WM-031-003-N.jpg,,0,W,W,1,0
19,The local park was hosting a community event this weekend. I thought about joining in - meeting new people - and perhaps participating in some outdoor games. It sounded like a fun way to spend a Saturday afternoon.,CFD-BM-209-088-N.jpg,CFD-BM-020-001-N.jpg,,0,B,B,1,0
19,I finally had enough and told him straight up that he needs to back off and leave me alone. I don't need his advice - especially when it's not even relevant. Like - mind your own business - you know?,CFD-WM-230-131-N.jpg,CFD-BM-207-024-N.jpg,,0,B,W,0,1
19,Yeah I also enjoy painting. Nothing too elaborate - just some simple canvases and a set of basic acrylics. It's a therapeutic way to unwind - and I'm not aiming for perfection—just enjoying the process of creating something visually pleasing.,CFD-WM-031-003-N.jpg,CFD-WM-001-014-N.jpg,,0,W,W,1,0
19,Yeah. It all kicked off with a silly misunderstanding. Simple as that. But somehow - it snowballed into something much much more complicated than it needed to be.,CFD-BM-046-006-N.jpg,CFD-BM-209-088-N.jpg,,0,B,B,1,0
19,No I didn't want to deny it. Sometimes - you just have to say when you are defeated. I had no other choice that time.,CFD-WM-230-131-N.jpg,CFD-WM-230-131-N.jpg,,1,W,W,0,0
19,My friends were waiting for me at the bar. One of them called me and asked when I was getting there. I didn't even know what to tell him. Soon I hoped.,CFD-BM-207-024-N.jpg,CFD-BM-207-024-N.jpg,,1,B,B,0,0
19,"He shrugged nonchalantly - ""I mean - what can you do when they keep changing the rules every five minutes? It's like trying to hit a moving target."" ",CFD-BM-020-001-N.jpg,CFD-BM-209-088-N.jpg,,0,B,B,1,0
19,"It was ridiculous. We were arguing in circles - and I'm thinking - ""Is this really happening right now?"" I just wanted to grab my stuff and get on out of there.",CFD-WM-001-014-N.jpg,CFD-BM-046-006-N.jpg,,0,B,W,0,1
19,Well yeah. We all said things we didn't mean - and it just made things much worse. The argument snowballed - and I couldn't believe how out of control it had become.,CFD-BM-046-006-N.jpg,CFD-BM-207-024-N.jpg,,0,B,B,1,0
19,Yeah - I stumbled upon it last week. It was eerie - I even saw a stray black cat dart out of the alleyway. Can't say I wanna go back anytime soon.,CFD-BM-209-088-N.jpg,CFD-WM-001-014-N.jpg,,0,W,B,0,1
19,It's interesting how disagreements can reveal underlying tensions. What started as a minor dispute exposed deeper issues we hadn't ever addressed.,CFD-BM-209-088-N.jpg,CFD-WM-031-003-N.jpg,,0,W,B,0,1
19,Yeah. It definitely lingered longer than it should have. The whole thing seemed endless. We kept revisiting the same points - going in circles without reaching any resolution. It was very frustrating to say the least.,CFD-BM-020-001-N.jpg,CFD-BM-209-088-N.jpg,,0,B,B,1,0
19,"The frustration just kept building. That's where I thought to myself ""sometimes it's better to let go than to hold onto pride"". Life is too short to let trivial disputes ruin good relationships.",CFD-WM-001-014-N.jpg,CFD-BM-020-001-N.jpg,,0,B,W,0,1
19,No not at all. He wouldn't let it go. He started raising his voice and making a scene. I'm still wondering how this turned into a full-blown argument over absolutely nothing.,CFD-BM-020-001-N.jpg,CFD-BM-046-006-N.jpg,,0,B,B,1,0
19,I told my family about the plan but they would not get on board. Why's it so difficult to convince people of something that's in their best interest? I don't get it.,CFD-BM-207-024-N.jpg,CFD-WM-223-056-N.jpg,,0,W,B,0,1
19,Honestly - it was draining. I never signed up for a debate club - and here I am - caught up in this unnecessary argument. What a waste of my time.,CFD-WM-223-056-N.jpg,CFD-BM-209-088-N.jpg,,0,B,W,0,1
20,I stumbled upon an interesting documentary on TV the other night. It was great to learn about stuff I barely ever thought about. I never realized how much there is to discover.,CFD-WM-236-072-N.jpg,CFD-WM-236-072-N.jpg,,1,W,W,0,0
20,Nah. I tried to ignore him - but he was relentless. Kept pushing my buttons - saying I should do things his way. Like - who made him the authority on everything?,CFD-WM-236-072-N.jpg,CFD-WM-238-020-N.jpg,,0,W,W,1,0
20,Not even my family reunions came with this much drama. It ended up being far more dramatic than it ever needed to be. Super unneccessary,CFD-WM-020-001-N.jpg,CFD-WM-225-127-N.jpg,,0,W,W,1,0
20,There are pros and cons I suppose. I have a friend who got really injured from doing that so I never even considered it. Too risky.,CFD-BM-032-024-N.jpg,CFD-WM-236-072-N.jpg,,0,W,B,0,1
20,I had spent the weekend cleaning out my garage - I was shocked by how much junk I'd accumulated over the years. So yeah - I was looking forward to a good relaxing time.,CFD-BM-004-002-N.jpg,CFD-BM-004-002-N.jpg,,1,B,B,0,0
20,The first day was pretty exciting - everyone was friendly. The instructor kept showing off pretty complex techniques but they ended up being easy to follow.,CFD-BM-216-088-N.jpg,CFD-BM-216-088-N.jpg,,1,B,B,0,0
20,Sometimes. I try to go on the weekends. It's hard with everything going on. I'm usually drained by the time it comes to head there.,CFD-BM-043-071-N.jpg,CFD-WM-020-001-N.jpg,,0,W,B,0,1
20,I never understood the fascination with that sort of thing. No thank you. Me and my friends would never want to do something like that. Everyone's different I guess.,CFD-BM-004-002-N.jpg,CFD-BM-004-002-N.jpg,,1,B,B,0,0
20,It's pretty incredible how much time people spend on their phones. I saw a guy the other day walk straight into a lamppost while texting. He looked embarrassed but kept walking.,CFD-BM-032-024-N.jpg,CFD-WM-236-072-N.jpg,,0,W,B,0,1
20,"I usually like these kinds of things. I overheard someone talking to his friend - saying ""Why didn't we go to that other place we were talking about?"" I couldn't agree more.",CFD-WM-236-072-N.jpg,CFD-WM-238-020-N.jpg,,0,W,W,1,0
20,Yeah. We ended up exchanging contact information. We talked about it a few days later - it was a great conversation. I'll definitely reach out to him again at some point.,CFD-WM-225-127-N.jpg,CFD-WM-225-127-N.jpg,,1,W,W,0,0
20,Things went downhill from there. Yeah - I'd say that was the inflexion point. Can't think of anything else that would have sparked it.,CFD-WM-225-127-N.jpg,CFD-WM-020-001-N.jpg,,0,W,W,1,0
20,I wanted to go to the comedy show later that day. It seemed like not the right time to do so after everything that happened. We canceled at the last minute but at least we got a refund.,CFD-BM-004-002-N.jpg,CFD-WM-225-127-N.jpg,,0,W,B,0,1
20,No way. I'd never waste my precious weekend free time doing something like that. There are far more relevant things that I would rather be doing.,CFD-BM-032-024-N.jpg,CFD-BM-004-002-N.jpg,,0,B,B,1,0
20,They were really frustrated - I thought this was the breaking point for them. I have to give them credit for keeping their cool throughout the whole thing.,CFD-WM-238-020-N.jpg,CFD-BM-043-071-N.jpg,,0,B,W,0,1
20,Yeah it was hard at first. However - with the help of a friend - we ended up coming up with a solution rather quickly. Teamwork truly makes a difference.,CFD-WM-020-001-N.jpg,CFD-BM-032-024-N.jpg,,0,B,W,0,1
20,Yeah it hurt bad. I just walked it off and put some ice on it afterwards. I thought it might leave a nasty scar but there's nothing there nowadays.,CFD-WM-238-020-N.jpg,CFD-WM-238-020-N.jpg,,1,W,W,0,0
20,You know those moments when a disagreement becomes a competition of who can speak louder? Yeah - that happened. Communication went out the window.,CFD-BM-043-071-N.jpg,CFD-WM-238-020-N.jpg,,0,W,B,0,1
20,"I threw my hands up in frustration and said - ""You know what? Agree to disagree. I've got better things to do than argue with someone who won't listen."" He couldn't handle that at all.",CFD-WM-020-001-N.jpg,CFD-BM-032-024-N.jpg,,0,B,W,0,1
20,"They let me know ahead of time. They said ""Yeah we're going down this weekend. Can you and your friends make it?"" I'm sad to have missed it.",CFD-WM-238-020-N.jpg,CFD-WM-236-072-N.jpg,,0,W,W,1,0
20,I wasn't sure what was going to happen. The dynamics among this group was as unpredictable as I had ever seen. I found myself caught between a rock and a hard place.,CFD-WM-225-127-N.jpg,CFD-BM-216-088-N.jpg,,0,B,W,0,1
20,Not great. My neighbor's dog was barking incessantly the other night - keeping me up all night. I considered talking to them about it but hesitated - not wanting to create any unnecessary tension. Maybe I'll invest in some earplugs instead.,CFD-BM-043-071-N.jpg,CFD-WM-225-127-N.jpg,,0,W,B,0,1
20,The day started off on a good note. I woke up early and went for a jog in the quiet neighborhood - enjoying the fresh morning air. Everything started off so peacefully.,CFD-BM-216-088-N.jpg,CFD-WM-236-072-N.jpg,,0,W,B,0,1
20,This might sound bad but even if I realized that I was wrong - I still would not have said anything. I was in too deep.,CFD-BM-216-088-N.jpg,CFD-BM-043-071-N.jpg,,0,B,B,1,0
20,That's right. One of them landed on me as I was sitting down. And yeah - I didn't want to leave any sooner than I needed to. I'm glad to hear other people agree with me that that place is really great.,CFD-BM-009-002-N.jpg,CFD-BM-009-002-N.jpg,,1,B,B,0,0
20,"I said ""That's not what I hear. I talk all the time with other people about how you can find cheap deals whenever you want."" I'm one of the few that actually looked into it.",CFD-BM-227-191-N.jpg,CFD-BM-227-191-N.jpg,,1,B,B,0,0
20,I was in my place with my friends - and they were getting out of the way. I slept like a baby. There wasn't any conflict.,CFD-BM-009-002-N.jpg,CFD-BM-009-002-N.jpg,,1,B,B,0,0
20,"It was great. One of my friends was in the hospital when they came in and helped them. ""What is this? I didn't expect you to help out with this. I was given lots of warnings last time. It would have been so easy to have just given up on me"" they said.",CFD-BM-227-191-N.jpg,CFD-BM-227-191-N.jpg,,1,B,B,0,0
20,They lost it at that point. It was one of their biggest problems. If I remember correctly up until that point they hadn't lost it. You have to hand it to them for turning back.,CFD-WM-029-023-N.jpg,CFD-BM-026-002-N.jpg,,0,B,W,0,1
20,Blah blah blah. If I got points for flapping my mouth I'd definitely stay with the entire thing and then some. But it's not worth my time any more. No more - I'm out of there.,CFD-BM-202-063-N.jpg,CFD-BM-202-063-N.jpg,,1,B,B,0,0
20,We weren't going to deny that we were throwing things into the pile for them last time. They tripped and fell over when the others weren't looking.,CFD-WM-210-057-N.jpg,CFD-WM-219-008-N.jpg,,0,W,W,1,0
20,And what's the point of stacking them if none of them could stand up on their own when someone just brushed into them? Some of that stuff was so fragile that it crumbled if you even looked at it the wrong way.,CFD-WM-241-072-N.jpg,CFD-WM-210-057-N.jpg,,0,W,W,1,0
20,"I really did want them to come to visit me in the first place. They shouldn't have even been in that place at all. I think the last time I saw them I was like a fifth-grader. I said ""Why don't you come back here?"" ",CFD-WM-219-008-N.jpg,CFD-WM-241-072-N.jpg,,0,W,W,1,0
